,uri,title,price,content,area,street_width,age,street_direction,location.lat,location.lng,user.review,rent_period,city,city_id,district,district_id,width,length,daily_rentable
2225,طريق-الملك-عبد-الله-الفرعي-حي-الملك-فيصل-الرياض-الرياض-4734424,محل للإيجار في طريق الملك عبد الله الفرعي ، حي الملك فيصل ، الرياض ، الرياض,400000.0,"للبيع مطعم تركي متميز بالاكل اللذيذ والديكور الراقي
موقع مميز: على طريق الملك عبدالله مباشره
الاسم: بوريك كافيه ومطعم
التقييم 4,3 👍🏼
المحل شغال
يوجد عماله العدد 10
متنوع الجنسيات: لبنان - الهند - باكستان - اليمن -بنقلادش 
يقدم 120 صنف من الاطباق والحلويات والمشويات والمخبوزات وجميع العصائر و المشروبات الذيذه
جميع التجهيز داخل المحل لضمان منتجات طازجه
طاقة التشغيل: (35 طاوله، 60 كرسي) تقريبا
جلسات خارجيه + داخليه + عوائل
متميز بالفطور والعشاء والبقلاوه
يوجد غداء",285.0,27.0,,1.0,24.770683,46.76709,5.0,,الرياض,21,حي الملك فيصل,578,28.0,10.0,0.0
2226,شارع-ابي-بكر-الصديق-حي-النرجس-الرياض-الرياض-4734458,محل للبيع في شارع ابي بكر الصديق ، حي النرجس ، الرياض ، الرياض,70000.0,"مكتب لتقبيل حي النرجس طريق أبوبكر الصديق. بكامل الأثاث
الأثاث فاخر   مكتبين وطقم كنب طولات خدمة  ثلاث مكيفات اسبليت ٢٤الف وحده، ٢ شاشة تلفزيون ٨٥بوصه 
 كميرات داخلي وخارجي  مرخص من البلديه والدفاع المدني
عند المعاينة نتفاوض على السعر 
ملاحظه 
السعر الواضح في خانة السعر  مجرد رقم وليس السعر الفعلي
في حالة عدم الرد يمكنكم التواصل على الواتس اب 

 السوم ٧٠٠٠٠الف ريال
يمكنكم التواصل مع ابومحمد ٠٥٥٥٨٨٥٩٠٤
ابوزايد 0559001998
ابومروان ٠٥٥٣٢٢٢١٦١",72.0,60.0,3.0,3.0,24.910838,46.619207,4.71,,الرياض,21,حي العارض,494,4.0,18.0,0.0
2228,حي-ديراب-الرياض-الرياض-4735529,محل للإيجار في حي ديراب ، الرياض ، الرياض,20000.0,"ركن كوفي متكامل للايجار بشقق فندقيه
بالرياض طريق ديراب - حي الفواز
قابل للتفاوض ارجو التواصل واتس اب فقط لراغبين
السعر :20000
قابل لتفاوض / 0508130907",2.0,10.0,1.0,4.0,24.49082,46.624607,4.33,,الرياض,21,حي ديراب,668,2.0,1.0,0.0
2230,شارع-الزبير-بن-العوام-حي-السلام-الرياض-الرياض-4737104,محل للإيجار في شارع الزبير بن العوام ، حي السلام ، الرياض ، الرياض,100000.0,"٥- محلات تجارية للأجار  
يمكن تجزئتها للواحد ب ٢٠ الف",130.0,30.0,16.0,3.0,24.711086,46.818176,4.48,,الرياض,21,حي السلام,464,8.0,16.0,0.0
2232,حي-العليا-الرياض-الرياض-4737828,محل للإيجار في حي العليا ، الرياض ، الرياض,1600000.0,"معرض ارضي و ميزانين بمساحة قرابة 1100 متر 
على شارع العليا العام 
وشارع خلفي 
مكيف و الارضيات جرانيت
السعر مليون وستمائة الف ريال قابل للتفاوض",1100.0,60.0,20.0,3.0,24.684618,46.690018,5.0,,الرياض,21,حي العليا,506,20.0,55.0,0.0
2234,شارع-سعد-بن-ابي-وقاص-حي-النسيم-الغربي-الرياض-الرياض-4738492,محل للإيجار في شارع سعد بن ابي وقاص ، حي النسيم الغربي ، الرياض ، الرياض,65000.0,"فرصه صالات للإيجار

خاصه للمستثمرين لاتفوتك الفرصه موقع ممتاز حي النسيم الشرقي 

صلات دورين ميزانين متوفر جميع الخدمات الحكوميه والاهليه

باقي صالتين فقط الحق قبل ماتحجز 

مع تحيات مكتب زاوية الخليج للعقارات

مسوق حصري

التواصل والاتصال بعد صلاة العصر",100.0,,10.0,9.0,24.734127,46.81493,4.19,,الرياض,21,حي النسيم الغربي,606,10.0,10.0,0.0
2248,شارع-خالد-بن-الوليد-حي-الروضة-الرياض-الرياض-4743515,محل للإيجار في شارع خالد بن الوليد ، حي الروضة ، الرياض ، الرياض,22000.0,محل فتحة ، كان محل احذية ، يوجد به ديكورات رفوف زجاج ومستودع خلفي ، شارع خالد بن الوليد ، بجانب صيدلية الروضة ، جميع الفتحات مؤجرة بجانبه,30.0,40.0,20.0,5.0,24.741014,46.778656,4.31,,الرياض,21,حي الروضة,452,4.0,7.0,0.0
2254,حي-الرحمانية-الرياض-الرياض-4744860,محل للإيجار في حي الرحمانية ، الرياض ، الرياض,750000.0,"معرض للايجار الرياض شارع التخصصي مع تقاطع الملك عبدالله يصلح لكوفي شوب ميزانين 
للتواصل : 
0500336100
0555016000",655.0,60.0,27.0,2.0,24.721495,46.655701,4.53,,الرياض,21,حي الرحمانية,442,10.0,65.0,0.0
2263,شارع-ابي-هريرة-حي-النسيم-الشرقي-الرياض-الرياض-4747111,محل للإيجار في شارع ابي هريرة ، حي النسيم الشرقي ، الرياض ، الرياض,18000.0,واجهة المحل رخام مطابق لشروط البلدية للوحة الحروف البارزه والواجه شرق وباب المحل زجاج سكريت,40.0,40.0,30.0,2.0,24.733652,46.839851,,,الرياض,21,حي النسيم الشرقي,604,4.0,10.0,0.0
2265,شارع-وادي-وج-حي-القادسية-الرياض-الرياض-4747430,محل للإيجار في شارع وادي وج ، حي القادسية ، الرياض ، الرياض,85000.0,"يقع على الدائري بعد كبري الفحص بحي القادسية يتكون من ١٤ محل بمساحات تترواح من ٩٨.٤م٢ الى ٤٨م٢ ومول بمساحة ٥٢٠٠م٢

المحلات من رقم ٣١-٣٦ ( المساحات٩٨,٤ م٢ )-( طول ١٢,عرض ٨.٢٠)
المحلات من رقم ٣٦-٣٧(المساحه ٩٨,٤م٢)-( طول ١٢ , عرض ٨.٢٠)

المحلات رقم ٣٦-٣٧ (المساحه ٤٩م٢)-(طول١٢,عرض٤)

الارتفاع ٤ م٢
لكل محل عداد كهرباء ١٠٠ امبير 

حرصكو.. تمكين وعطاء✨✨",98.0,100.0,,1.0,24.819891,46.824028,3.67,,الرياض,21,حي القادسية,530,,,0.0
2269,شارع-حنين-حي-سلطانة-الرياض-الرياض-4748272,محل للإيجار في شارع حنين ، حي سلطانة ، الرياض ، الرياض,16000.0,,60.0,30.0,,3.0,24.596663,46.68034,,,الرياض,21,حي سلطانة,672,6.0,10.0,0.0
2270,شارع-المجازة-حي-الشرفية-الرياض-الرياض-4748464,محل للإيجار في شارع المجازة ، حي الشرفية ، الرياض ، الرياض,13000.0,محل فتحتين للتواصل ٠٥٩٧٦٥٤٣٧٩,40.0,30.0,15.0,1.0,24.657726,46.674973,4.69,,الرياض,21,حي الشرفية,474,10.0,4.0,0.0
2271,طريق-العروبة-حي-الورود-الرياض-الرياض-4748779,محل للبيع في طريق العروبة ، حي الورود ، الرياض ، الرياض,45000.0,معرض متخصص بالديكورات الداخلية مجهز بالكامل بتصميم مميز,52.0,55.0,0.0,4.0,24.71543,46.67921,,,الرياض,21,حي الورود,624,4.0,13.0,0.0
2283,شارع-ابن-خلكان-حي-النسيم-الشرقي-الرياض-الرياض-4751141,محل للإيجار في شارع ابن خلكان ، حي النسيم الشرقي ، الرياض ، الرياض,10000.0,"محلات تجاريه يوجد فتحتين او فتحه 
المغسله ١٥٠٠٠
نشاط اخر الفتحة : ١٠٠٠٠
حسب الرغبه
للتواصل على الرقم: 0507700553",36.0,30.0,15.0,1.0,24.742302,46.835884,,,الرياض,21,حي النسيم الشرقي,604,4.0,9.0,0.0
2286,شارع-البيان-حي-السعادة-الرياض-الرياض-4751441,محل للإيجار في شارع البيان ، حي السعادة ، الرياض ، الرياض,12000.0,محل فتحة وحدة سابقا محل سباكة يوجد زجاج على المحل.,32.0,30.0,20.0,1.0,24.686406,46.826169,,,الرياض,21,حي السعادة,460,4.0,8.0,0.0
2293,شارع-الوليد-بن-عبدالملك-حي-طويق-الرياض-الرياض-4754528,محل للبيع في شارع الوليد بن عبدالملك ، حي طويق ، الرياض ، الرياض,150000.0,"* للتقبيل …….  ( ديوانية فنجال برية الغني عن التعريف )
منذو عام ١٤٢٥هـ .

* لتقديم جميع أنواع المشروبات الساخنه ولا زال يعمل ولديه قائمه كبيرة جدًا من العملاء ومحبي القهوه العربيه وانواع الشاي والحليب على أصولها .

* سبب التقبيل انتقال جميع اعمال المالك خارج مدينة الرياض .

* التقبيل بدون عماله .

* السعر على السوم .

للتواصل والاستفسار / ٠٥٠٠٠٠٩٥٠٩",50.0,60.0,19.0,3.0,24.591114,46.577091,3.76,,الرياض,21,حي طويق,682,9.0,5.0,0.0
2294,شارع-مطرح-حي-طويق-الرياض-الرياض-4754533,محل للإيجار في شارع مطرح ، حي طويق ، الرياض ، الرياض,150000.0,"* للتقبيل او الايجار …….  ( ديوانية فنجال برية الغني عن التعريف )
منذو عام ١٤٢٥هـ .

* لتقديم جميع أنواع المشروبات الساخنه ولا زال يعمل ولديه قائمه كبيرة جدًا من العملاء ومحبي القهوه العربيه وانواع الشاي والحليب على أصولها .

* سبب التقبيل انتقال جميع اعمال المالك خارج مدينة الرياض .

* التقبيل بدون عماله .

* السعر على السوم .

للتواصل والاستفسار / ٠٥٠٠٠٠٩٥٠٩",50.0,60.0,19.0,3.0,24.591137,46.579861,3.76,,الرياض,21,حي طويق,682,9.0,5.0,0.0
2297,شارع-البنان-حي-الحمراء-الرياض-الرياض-4756462,محل للبيع في شارع البنان ، حي الحمراء ، الرياض ، الرياض,900000.0,"•
فرصة للمستثمرين من المالك مباشرة 
نادي رياضي للتقبيل للتقبيل 

معلومات عن المركز

- يوجد عليه جميع الشهادات والتراخيص النظامية وسارية المفعول.
- مساحة المركز: 939م
- المساحات التفصيلية:
* مساحة الجيم: 200م
* مساحة صالة الجود يتو: 200م
* مساحة صالة الكاراتيه: 120م 
* مساحة المساج: 3 غرف مساج جاهزة بمساحة 2*2 تقريبًا + جاكوزي حار + جاكوزي بارد + غرفة سونا.
- الأجهزة والتجهيزات: يوجد اكثر من 45 جهاز رياضي وفي حالة ممتازة جدًا.
- المالك الرئيسي للمبنى (مصلحة التقاعد)
الإيجار السنوي ودفعاته: 540",939.0,59.0,13.0,3.0,24.77886,46.751827,,,الرياض,21,حي الحمراء,416,,,0.0
2301,حي-القيروان-الرياض-الرياض-4757248,محل للإيجار في حي القيروان ، الرياض ، الرياض,1200.0,"بوليفارد القيروان روئية ٢٠٣٠ 🌲🍀🌴🌳
الموقع القيروان علي طريق الامير تركي الاول مع تقاطع الامير سعود بن جلوي 
———-
محلات  ومكاتب للايجار 
المساحات للمحلات والمكاتب تبدا من ١٤٠ متر الي ٣٠٠ متر وازود 
محلات خارجي ومحلات داخلي 
سعر المتر الداخلي للايجار ١٢٠٠ ريال 
سعر المتر الخارجي للايجار ١٥٠٠ ريال 
+ ١٠ ٪؜ خدمات من قيمه الايجار 
+ ١٥ ٪؜ ضريبه القيمة المضافة
دفعات تصل ٦ شهور اقصي حد الب ١٢ شهر 
ملحوظه ——
اولوية الايجار للبرندات والعلامات التجاريه 
والله ولي التوفيق 
ت / ٠٥٠١٤١١٧٦٢",140.0,100.0,0.0,7.0,24.828514,46.570263,4.17,,الرياض,21,حي القيروان,536,8.0,17.0,0.0
2305,شارع-الأبرق-حي-حطين-الرياض-الرياض-4757968,محل للإيجار في شارع الأبرق ، حي حطين ، الرياض ، الرياض,150000.0,"السلام عليكم 

للإيجار معرضين  في حي حطين قريب من طريق الامير محمد بن  سلمان بن عبدالعزيز وطريق الامير تركي بن عبدالعزيز الاول 

مساحة المعرضين :
٧٠م

الإيجار : ١٥٠ الف ريال على دفعتين  



للتواصل مع المالك ابو سعد   من ٤ عصرا حتى ٩ مساء او واتساب ٢٤ ساعه


إعلان مفوض كتابيا من المالك رقم المعلن: 0972021

ولتسويق عقاراتكم يشرفنا التعاون معكم على نفس الرقم والله الموفق",70.0,40.0,0.0,4.0,24.764279,46.589194,4.16,,الرياض,21,حي حطين,664,8.0,9.0,0.0
2306,شارع-المعالي-حي-العقيق-الرياض-الرياض-4758258,محل للإيجار في شارع المعالي ، حي العقيق ، الرياض ، الرياض,40000.0,"محل رقم ١ 
٧.٦٠ م٢ × ٣.٩٠ م٢ 
المساحة ٢٩.٦٤ م٢ 

محل رقم ٢ 
٩ م٢ × ٣.٨٥ م٢ 
المساحة ٣٤.٦٥ م٢ 

محل ٣ 
٧.٣٠ م٢ × ٤م٢ 
المساحة ٢٩.٢٠م٢

محل ٤ 
٧.٣٠ م٢ × ٤ م٢ 
المساحة ٢٩.٢٠م٢",35.0,43.0,17.0,3.0,24.784994,46.628187,4.21,,الرياض,21,حي العقيق,504,5.0,7.0,0.0
2308,طريق-الملك-عبدالعزيز-حي-الملك-فهد-الرياض-الرياض-4758987,محل للبيع في طريق الملك عبدالعزيز ، حي الملك فهد ، الرياض ، الرياض,250000.0,"محل للتقبيل
مساحة المحل 63
موقع ممتاز بوسط حياة مول
العقد ربع سنوي
بوابة ١
الدور الثاني
يوجد مستودع
يفضل براند اطفال او ملابس نسائية
امام كاريبو كافييه
السعر :250,000-220,000
قابل للتفاوض
للجادين التواصل بالخاص",64.0,5.0,4.0,1.0,24.743141,46.679195,5.0,,الرياض,21,حي الملك فهد,576,8.0,8.0,0.0
2309,شارع-الشيخ-محمد-بن-مهيزع-حي-الزهرة-الرياض-الرياض-4759237,محل للإيجار في شارع الشيخ محمد بن مهيزع ، حي الزهرة ، الرياض ، الرياض,14000.0,٢ فتحه,25.0,30.0,7.0,4.0,24.586073,46.649528,4.73,,الرياض,21,حي الزهرة,458,13.0,13.0,0.0
2315,شارع-الجميل-حي-ظهرة-لبن-الرياض-الرياض-4761206,محل للإيجار في شارع الجميل ، حي ظهرة لبن ، الرياض ، الرياض,10000.0,"محل للأيجار على شارع الجود ٣٠ تجاري متفرع من شارع الطائف يوجد عداد كهرباء مستقل و واجهة زجاج مع دورة مياه 
ايجار سنوي فقط .... ١٠ الالف دفعتين 
للتواصل واتس او اتصال 
٠٥٨٢٣٢٩٠٣٧",34.0,30.0,7.0,3.0,24.615588,46.493979,,,الرياض,21,حي ظهرة لبن,688,4.0,8.0,0.0
2316,حي-الحزم-الرياض-الرياض-4761289,محل للبيع في حي الحزم ، الرياض ، الرياض,60000.0,"للإيجار مكتب تجاري فاخر مؤثث 
المساحة ١٢٠م
مقسم إلى ٣ غرف مكتبية بالإضافة إلى الصالة بها مكاتب 

ويوجد طاولة اجتماعات 
ودورتين مياه ومطبخ ومستودع 

الموقع مؤثث بالكامل 
مكيفات 
شاشات 
كاميرات مراقبة 
أجهزة كمبيوتر 
ثلاجات 
بردات مويه 
طابعات 

الإيجار السنوي ٤٠ الف شامل الضريبة 
مدفوع إيجار ٤ أشهر 

مطلوب تقبيل ٦٠ الف 

موقع ممتاز الدائري الغربي مخرج ٢٥ 
مقابل مكتبة جرير",120.0,100.0,5.0,1.0,24.568098,46.661675,4.82,,الرياض,21,حي نمار,718,10.0,12.0,0.0
2318,حي-السلام-الرياض-الرياض-4761484,محل للإيجار في حي السلام ، الرياض ، الرياض,20000.0,"رقم المعلن العقاري ( 5667328 ) 
عرض رقم (58) محل (2) للإيجار 
الرياض - حي السلام
محلين للإيجار مساحة كل محل (4) في (7) 
+ مكيفات اسبلت راكبه 
حي رأقي وهادئ 
قريب من جميع الخدمات 
مناسب لجميع الأنشطة 
السعر: (20000) ريال سنوي 
للحجز والمعاينة 
0552954030 
0531317517 
920020206",28.0,15.0,5.0,2.0,24.70049,46.804064,4.27,,الرياض,21,حي السلام,464,4.0,7.0,0.0
2319,شارع-الامير-بندر-بن-عبدالعزيز-حي-النهضة-الرياض-الرياض-4761585,محل للبيع في شارع الامير بندر بن عبدالعزيز ، حي النهضة ، الرياض ، الرياض,150000.0,محل للبيع مساحه ١٤٠متر ٤في ٣٦  الإيجار السنوي ٣٧الف شامل المياه  كل الاجهزه جديده مطلوب ١٦٠الف تقبيل مدفوع من الإيجار ٦شهور مقدم السعر قابل للتفاوض البسيط,140.0,40.0,22.0,4.0,24.770228,46.8119,4.54,,الرياض,21,حي الخليج,422,4.0,35.0,0.0
2321,شارع-الامير-سعود-بن-عبدالله-بن-جلوي-حي-القيروان-الرياض-الرياض-4762053,محل للإيجار في شارع الامير سعود بن عبدالله بن جلوي ، حي القيروان ، الرياض ، الرياض,1200.0,"محلات ومعارض للايجار فى بوليفارد 2030 بحى القيروان
مساحات تبداء من 140 متر
سعر المتر الدخلى 1200 ريال
سعر المتر الخارجى 1400 ريال",140.0,60.0,0.0,1.0,24.829731,46.569866,,,الرياض,21,حي القيروان,536,7.0,20.0,0.0
2326,حي-الياسمين-الرياض-الرياض-4763215,محل للإيجار في حي الياسمين ، الرياض ، الرياض,260000.0,معرض مشطب جاهز على الملك عبدالعزيز بين انس و الملك سلمان,270.0,60.0,,3.0,24.823658,46.62923,4.45,,الرياض,21,حي الياسمين,632,11.0,24.0,0.0
