,place_id,isLoved,rated1,rated2,rated3,rated4,rated5
1656,ChIJQdkVEaR1Lz4Rj5NZAvoh3jk,1,2,0,0,0,1
1657,ChIJQe7byrWQNz4RQcJE-APcXEI,1,3,0,0,1,2
1658,ChIJQeKEOJ-_Nz4R0O8OV1yFVKg,1,1,1,0,2,4
1659,ChIJQeklC68FLz4RhJey-KmG1Cw,1,1,0,2,1,2
1660,ChIJQesmfID7ST4RqW1LaXi1enM,1,2,0,1,1,1
1661,ChIJQf2DYB4JLz4R0KAgbBw7ibU,1,0,0,0,0,7
1662,ChIJQwsPCeC9Nz4RaOJsatu7X_M,1,1,0,1,2,5
1663,ChIJQxOj-ZofNj4Rf1q-nYzuFIU,0,0,0,0,0,2
1664,ChIJQy3EOxzmST4RXwwTrPMJMsA,0,1,0,0,1,7
1665,ChIJR-RtybUDLz4RJVNZfLg2imA,1,1,0,0,1,4
1666,ChIJR0O4HYoPLz4Rsj0c5XUvbjU,0,0,0,2,0,3
1667,ChIJR1AFsS6XNz4RBrAN1in2rIk,0,0,0,1,4,3
1668,ChIJR1BfB7wPNT4RqOXAss7H-DY,0,0,0,0,0,4
1669,ChIJR1GXcpiRNz4R2M0D3eZ2XLQ,0,0,0,3,0,4
1670,ChIJR2HY6m0PNT4Rd3AN7fQDdqQ,0,3,1,1,1,0
1671,ChIJR2Zc24ORNz4RV6tmcjYOWWE,0,2,0,2,0,3
1672,ChIJR2nR4nfjLj4RXhPSv8KJOIA,1,3,1,0,0,1
1673,ChIJR5QfRWSwNz4RKe8LFoS7z5Q,1,2,0,0,1,3
1674,ChIJR5XwphbDST4RQwjzL76faZs,1,3,1,0,0,3
1675,ChIJR5uefWFTLj4RjwU-rQd85Kg,1,2,0,0,1,2
1676,ChIJR65UssAPLz4RGuNWjRy7Rt8,1,1,0,0,1,5
1677,ChIJR6Frj9cPLz4RRbY0SLezcgM,1,2,0,0,1,3
1678,ChIJR6_2TpwBLz4RaCgBNRKPWWQ,1,2,2,2,1,2
1679,ChIJR6fW_YQBLz4RNA7e7j3RYZQ,1,0,0,0,1,5
1680,ChIJR6gm6pUBLz4RfQtO1JgPSNU,1,0,0,0,1,1
1681,ChIJR7CWq9-pLz4ROH8N708p3Qw,1,0,0,1,1,6
1682,ChIJR8vOoqblLj4R_sBd9G0fs5g,1,1,0,1,1,4
1683,ChIJR94CQ0cdLz4RUakQxn5m43U,1,1,0,1,2,4
1684,ChIJR9RC8fP9Lj4Rq1BTSmALYXA,1,0,0,2,0,3
1685,ChIJR9lO-0YjLz4RSvywTMzNLp4,1,2,0,0,1,4
1686,ChIJRQ4dlzvlLj4RFiEQoTHF0Nk,1,1,1,1,0,6
1687,ChIJRQFpFJPDST4RY6rj9lCG7y0,1,0,0,3,1,4
1688,ChIJRQR3NLwQLz4RwVWu13SbnK8,1,2,1,0,1,1
1689,ChIJRQoXxUrpST4RF-PZ_b81SSI,1,1,0,0,0,6
1690,ChIJRQulX1ORNz4R2EO1Bou8nWA,1,3,0,1,1,3
1691,ChIJRR3ZPYjjLj4RVozMhZDS7E0,0,0,0,0,0,8
1692,ChIJRR7J4VGXNz4REAxXOXJq6Pc,0,2,0,0,1,3
1693,ChIJRT6foNcXLz4Rx8s1hxr_Vjw,0,0,1,1,1,6
1694,ChIJRT8PVm_DST4RtNN2jrWQoN0,0,1,0,0,3,2
1695,ChIJRTCB_5y9Nz4R4SkbcNMkGXQ,0,0,1,0,1,5
1696,ChIJRUHCtpP7ST4Ry1i376W1Sz8,0,1,2,0,1,3
1697,ChIJRVOSleqXNz4RwF_OjGSuTA0,1,4,0,0,1,3
1698,ChIJRVbXlaERLz4RnlVOlps01hU,1,0,0,0,1,6
1699,ChIJRVyYXH0BLz4Rr4p7es8mGhs,1,1,0,0,0,2
1700,ChIJRWL5E5v9Lj4RQuFQAaKOn4o,1,3,0,0,1,1
1701,ChIJRXNBiiD9Lj4Rr4iDtKTEf-Q,1,0,0,1,5,4
1702,ChIJRXf8KR8FLz4RqvQuTXEGe1s,1,0,0,3,0,5
1703,ChIJRY2H-asPLz4RIkIgS2DUHvs,1,0,0,0,0,1
1704,ChIJRYggCtenLz4Rej9QZ5qt9BY,0,0,0,0,1,6
1705,ChIJRYs2mNP_ST4RYjtUDB4U7ew,0,0,0,0,1,5
1706,ChIJRZXID0QdLz4RumhctRr1MaI,0,3,1,1,1,1
1707,ChIJR_0Yj7_FST4R3HqEQkIQTes,0,0,2,0,0,4
1708,ChIJR_VAzIECLz4RqEAlL5Hw41g,1,1,0,0,2,5
1709,ChIJR_zne5ORNz4R2vdsWMQrI7I,1,0,0,0,0,6
1710,ChIJRa0WXpLlLj4ReLfydglbOIg,1,0,0,1,2,4
1711,ChIJRaCziz0DLz4R6oEHqn4Aveo,1,0,0,2,1,2
1712,ChIJRaiCHov9Lj4RuxGf9ImL8kg,1,2,0,0,2,5
1713,ChIJRazh6tGXNz4RK5KxeH4dgTk,1,2,1,0,1,2
1714,ChIJRbM8f7_DST4RRf5n_pah-uU,1,0,0,0,3,5
1715,ChIJRbOBzdkbLz4R_9UEHgLT8zQ,1,2,0,1,1,3
1716,ChIJRc0O-arjLj4RpNaiczs3Oc8,1,4,1,1,0,3
1717,ChIJRcKoYzj9Lj4R-76-wUQXVbE,1,1,0,1,1,3
1718,ChIJRcxNGWaWNz4R9Brx4_tn10E,1,0,0,2,0,2
1719,ChIJRdOT9kGVNz4RoXxJ3yc7POg,1,0,0,0,0,2
1720,ChIJRdcsgsTjLj4Rz5GbnDbmVCQ,1,0,0,0,2,5
1721,ChIJRfzPXmoPNT4RKJBASUd0bLQ,1,0,0,0,0,1
1722,ChIJRy1UhWkALz4R-Yp3LfViuR8,1,0,0,1,1,4
1723,ChIJRysztyqTNz4RbKKyUCNtYI0,1,2,0,0,0,5
1724,ChIJS-Jh3iyrLz4Rjtjm5CTUI6M,1,1,0,0,1,2
1725,ChIJS-LoE8ntNz4RaJcWJZPWxVQ,1,0,1,0,0,5
1726,ChIJS0ZhfBwDLz4RpB6Zj9Jxf5Q,1,1,0,0,1,5
1727,ChIJS0cgxGCwNz4RyrorQYp-3CI,1,0,1,0,2,3
1728,ChIJS0klIGflST4RSGGHmkxME7s,1,2,0,0,0,3
1729,ChIJS13EkJXbST4RKUW94rlXzbM,1,1,0,0,0,5
1730,ChIJS15i0lOTNz4RCwesonmAVfI,1,1,1,2,0,1
1731,ChIJS2hrB0YRNT4Rw2eRL5cXcUI,1,0,0,0,1,4
1732,ChIJS2qvp_6XNz4RePK8wj2LfaA,1,5,0,0,2,2
1733,ChIJS2umSsf_ST4Rkt7EUBMQ6_w,1,0,0,0,1,3
1734,ChIJS3qBlDnvST4RRO0I7OpHlkk,1,3,0,1,0,3
1735,ChIJS4V1PbIfNj4RnQG_7cb9gLs,1,1,0,0,2,3
1736,ChIJS4r4YRXpST4RVh7tdWkJsm0,1,0,0,1,0,7
1737,ChIJS5adJML7ST4RzNi3udm9cFo,1,0,0,1,2,6
1738,ChIJS5oao1sDLz4RhuGyTeSEyQs,0,0,1,2,2,3
1739,ChIJS6QwF70ALz4RApIl_hrhI98,0,0,0,3,1,2
1740,ChIJS6_wntgFLz4R5WK7D62porQ,0,2,0,0,1,6
1741,ChIJS6g4nLQRLz4RfQ7VBbriAeI,1,2,0,0,1,2
1742,ChIJS6pzNVeWNz4RZAFIYDLwWTE,1,0,0,2,3,2
1743,ChIJS77NOy3DST4RTPCT4bwmb-s,1,0,1,2,0,3
1744,ChIJS7aFDz_9ST4Rj6eMNtnA7To,0,0,0,0,1,5
1745,ChIJS8NYz5SRNz4Rp1LwpwqaSKA,0,0,0,0,0,7
1746,ChIJS8USMp4FLz4RzDzc8apxMBU,0,0,0,0,2,6
1747,ChIJS99N_yinLz4Rix-XwKg86NE,0,1,0,1,0,4
1748,ChIJS9dalr4DLz4R6JqFIvsZAwc,0,1,1,1,0,6
1749,ChIJS9lwsznvLj4RIPAzvaqd0oI,0,1,0,0,1,5
1750,ChIJSQ613sQdLz4ROWd-aL98yC0,0,1,0,4,1,1
1751,ChIJSQ90DILbST4RSjaI63OBFxI,0,1,0,0,1,6
1752,ChIJSR6Yka6WNz4RymMJQ3BduF0,0,4,0,0,1,2
1753,ChIJSR6u5z8GLz4RbH0ddVVVNAs,0,0,0,0,2,6
1754,ChIJSRBMaH2TNz4R-lGGu49DcN0,0,0,1,1,1,5
1755,ChIJSRBS4hIaLz4RYDqcDrTg7Ok,0,0,0,3,2,4
1756,ChIJSSNP0gXjLj4Rt9UBP-ti5kY,0,1,1,1,3,3
1757,ChIJSTQZGOX_Lj4RSMwEkJLxE6s,0,3,1,0,0,4
1758,ChIJSTg-ghz7ST4RA9-Y83UjcNs,0,5,0,1,0,3
1759,ChIJSU3TH78HLz4RwAWyUgKVkZo,0,0,0,0,1,8
1760,ChIJSUjRwdgHLz4RdMIuxBUN4aI,1,1,0,1,0,5
1761,ChIJSVOey9EBLz4R1cZpqFmBppQ,1,2,0,0,3,4
1762,ChIJSVX1lTXhLj4R-4ua3J31wGM,1,0,1,1,2,5
1763,ChIJSXdR1mXDST4R7Z-mKAq4bqI,1,2,1,0,1,2
1764,ChIJSXl8Y_ShNT4RScZg7VgvLMA,1,1,0,0,2,2
1765,ChIJSYC1XwWRNz4RiF1dzot03gg,1,1,0,0,0,2
1766,ChIJSYHhDtGTNz4RzZ-YsQTObPI,1,2,0,1,1,3
1767,ChIJSYf0K7_9ST4RBfzkl77xeEc,1,2,1,1,0,2
1768,ChIJSZ7D5DWoLz4ROK2S4JK9qcc,1,2,0,1,0,4
1769,ChIJSZHkhnEBLz4Rc5iwKPTn5S8,1,0,0,1,0,5
1770,ChIJS_3OyuXpST4RyLfEPCyXZew,0,0,0,0,0,8
1771,ChIJS_DAgK0cLz4RIyMTOf5lxR0,0,0,0,2,1,6
1772,ChIJS_Kso-D9ST4RHApTTY-RDoo,0,2,0,0,2,3
1773,ChIJS_UGiNz_Lj4RIficdUL_-Cs,0,0,0,1,0,7
1774,ChIJS_pIqsj9ST4RonlqWRnB9yI,0,1,0,0,1,4
1775,ChIJSa-Z_CTpST4RdofCu_ghHDc,0,0,0,0,2,7
1776,ChIJSa2sr7oFLz4RfPbarf9OYVI,0,1,0,1,3,3
1777,ChIJSa8DTW4DLz4RLS25cGOoBdE,0,1,0,0,2,4
1778,ChIJSa9uU_YDLz4R_94gJr5bWt8,0,3,0,1,0,3
1779,ChIJSaGd5yuXNz4RJdaVRwVVX2s,0,1,0,1,1,3
1780,ChIJSalVSfoBLz4RgsybwLzZi7c,0,0,0,1,1,5
1781,ChIJSb3HJMrjLj4R6-mVLk4VunQ,0,1,0,1,2,4
1782,ChIJSbGRYSf9Lj4R-rnh2t63wkU,0,0,1,2,1,2
1783,ChIJSbWjeHwYLz4RjlquqD-mSYM,0,5,0,1,0,1
1784,ChIJScc8DXbjST4RIZEPL8oXL3E,0,2,0,1,0,3
1785,ChIJScy6EWwHLz4RZmZ48SUp8qE,0,0,0,1,0,5
1786,ChIJSd-gT40CLz4RHpPj0VBVgYU,0,2,0,1,2,2
1787,ChIJSdB-yJwJLz4RK4b5GvjwNYs,0,3,1,0,0,3
1788,ChIJSeZg1akPNT4RxaoH25IPNW0,0,0,0,3,1,3
1789,ChIJSeoTywEGLz4R2y7yWpzYlXU,0,3,0,2,2,2
1790,ChIJSwHvcpv5ST4RmFhQwF-MUHA,0,0,1,2,0,6
1791,ChIJSwcrosmhLz4RQc69nje1ZhM,0,2,0,0,0,3
1792,ChIJSweKAM-XNz4RFVkUcnc8H_s,0,1,0,1,1,5
1793,ChIJSxOAWfP9Lj4R9S2ZiUjh7I8,0,0,0,0,1,9
1794,ChIJSxXkGogCLz4R3rpqnSAUlpY,0,0,0,0,2,5
1795,ChIJSyE6uGuRNz4RMWtlipazPnI,0,1,3,1,0,2
1796,ChIJSyipqrSRNz4RZXnoBAshFpM,0,2,0,0,1,4
1797,ChIJSyllMj-XNz4RzDiVn5DZyN4,0,3,1,1,0,5
1798,ChIJSzHjUHIBLz4Rq9NnYLkasNk,0,0,0,3,0,2
1799,ChIJSznBUVHlLj4R2bJXicZYOhA,0,0,0,0,2,6
1800,ChIJSzpRAfvoST4R1nyy9vzajS0,0,1,1,0,3,2
1801,ChIJT-mSFA_jLj4RT0mmmft5eb4,0,0,2,1,3,3
1802,ChIJT07SO6wFLz4RJmjRZxVTt1I,0,1,0,1,2,2
1803,ChIJT0I55o6WNz4R5HTMlu6c2Mk,0,0,0,4,1,2
1804,ChIJT0qgNAsPNT4RnBZPFn0QABM,0,2,0,1,0,6
1805,ChIJT1KoaHUBLz4RzGQBST5pSdg,0,0,0,0,4,3
1806,ChIJT1Sp3IsFLz4RWdYxaKFyMAQ,0,3,2,1,1,2
1807,ChIJT1yKrFAJLz4R4RBE-XU2sIE,0,0,0,1,0,8
1808,ChIJT3E-k5DlLj4R2ZeR4IgoWGA,0,0,2,1,2,4
1809,ChIJT3Ey-H79Lj4R_zevL9nWmak,0,2,1,2,1,0
1810,ChIJT3H7YrQBLz4RlYMyHHaquLc,0,2,1,2,0,2
1811,ChIJT3XR17uRNz4RjH63MKFly3Q,1,3,1,2,2,1
1812,ChIJT4CXazqhNT4RsLHAz64e0c8,1,2,1,0,1,2
1813,ChIJT5Mg7lEcLz4RHgmzv76d_H0,1,0,0,1,2,6
1814,ChIJT5OZ36bkST4RJjtt8EF90yE,1,1,2,1,1,2
1815,ChIJT5zBCN0JLz4R4YHRSV83N-Q,1,1,1,1,2,3
1816,ChIJT6OXYL4DLz4RHxn5KEI2Pxk,1,0,1,1,2,4
1817,ChIJT6Y1vSEFLz4Rs7rE5j4qkgk,1,3,0,0,3,1
1818,ChIJT7HgRM__Lj4RQx79dbuzuwM,1,0,2,0,0,6
1819,ChIJT7Ui5dIPNT4R0UzWvYM1PxQ,1,2,1,0,1,4
1820,ChIJT85M-hAALz4RM86xtHoy2yQ,1,2,0,2,0,1
1821,ChIJT87UB0TsNz4RYZccPpvET0Q,1,1,0,0,4,0
1822,ChIJT89nIcsRNT4Rkf0agGpzV-8,1,2,0,2,1,3
1823,ChIJTR7U4xEfNj4R9uKzZ9I9C64,1,3,2,0,0,1
1824,ChIJTRmwoIsDLz4R-nGtTTj7204,1,1,1,0,1,5
1825,ChIJTRudnBDjLj4Rf3kwSgj2TY8,1,1,1,0,2,2
1826,ChIJTS-kyMIdLz4REN59JWBwaqc,1,2,0,1,1,2
1827,ChIJTT6EHxDpST4ROiQBWk7zeQg,1,0,0,0,0,8
1828,ChIJTTdUU43DST4Rh7RN0SaDn-I,1,2,1,1,0,4
1829,ChIJTU4vZb6WNz4R_tXUEL8_y2w,1,1,0,0,0,5
1830,ChIJTULLh1LjLj4RiZnBsUO_MxA,1,1,0,1,2,2
1831,ChIJTVJNP0kBLz4RQY1LSjS2qlI,0,0,1,0,1,5
1832,ChIJTVMXAyvDST4RNfX55woqBHA,0,1,0,0,3,4
1833,ChIJTVvQHfu9Nz4R4cLKq3c--5M,1,0,0,0,1,5
1834,ChIJTWP3Yo0JLz4R6OX3-H6txWU,0,0,0,0,0,2
1835,ChIJTWTMnvIDLz4RcMiEZ8Jy0X0,0,0,1,0,1,5
1836,ChIJTWrT8hihNT4Rms3FV56ReJk,0,1,0,1,1,3
1837,ChIJTZ43xmX7ST4R6aPv5yab7ns,1,1,0,1,2,1
1838,ChIJTZde2ruWNz4RgL2lXTFfUJ4,1,0,0,0,1,6
1839,ChIJTaH_O94ONT4RLCq5fCFo0JQ,1,4,0,1,0,2
1840,ChIJTbKuhqr9ST4RCjcTR2nGZQg,1,0,0,0,2,4
1841,ChIJTcQDV2u-Nz4ReqHTP6R_NYI,1,1,1,0,4,1
1842,ChIJTcgKgNHjLj4RT2Ma1lPn52I,1,3,0,1,1,2
1843,ChIJTcnXS8CTNz4RpruCT9-nKbc,1,0,0,2,3,3
1844,ChIJTdQSx_4PNT4R_CehnOpSUOw,1,0,0,0,4,3
1845,ChIJTdUresH_Lj4R772Ebos6FHM,1,0,0,0,0,1
1846,ChIJTeix9VP9ST4RhzaShd_wHTI,0,2,0,1,0,4
1847,ChIJTfTiK3cDLz4RosPBdtJc244,0,1,0,0,0,1
1848,ChIJTfgB9G0RLz4RvBHIat19u0w,0,1,0,1,3,3
1849,ChIJTfjm4t4DLz4R2Iy_SWNW9nc,0,0,1,1,1,4
1850,ChIJTft39939ST4RqUhm-pH0r6g,0,0,0,1,1,7
1851,ChIJTwWnT1yTNz4R52QHvxDS50Y,0,4,0,0,0,1
1852,ChIJTwneIIkDLz4RlE06d92UjvQ,0,1,3,1,0,1
1853,ChIJTwo5BTwDLz4R5OSy20FMQic,1,2,1,3,1,1
1854,ChIJTxp0QtWrLz4RRpeMbSa11N8,0,0,0,0,0,1
1855,ChIJTxzNkcoFLz4RuuOrE0UXjrU,0,0,0,1,0,1
1856,ChIJTy9DAuj-Lj4R_OVba9vqRvY,0,4,0,1,0,0
1857,ChIJU--qLWP9ST4R44ksLtaCh1o,0,1,0,0,0,5
1858,ChIJU-0IppCrLz4R1IfQVUE67aw,0,3,0,0,0,4
1859,ChIJU-7CSzcfLz4RpjpCtHljq-8,0,1,0,2,1,2
1860,ChIJU-GAehm9Nz4RdNd4ZVL_yiA,0,4,0,0,2,2
1861,ChIJU0y9Tm2XNz4RCpgRG40lpZM,1,1,1,0,1,5
1862,ChIJU10QmiSXNz4RTaAIlXcO8Ho,1,0,0,0,0,8
1863,ChIJU1XbeJ0PLz4RolFPUUXUYPs,1,0,0,2,1,3
1864,ChIJU1p1DXPoST4R2FlPaKygOlo,1,3,0,0,0,4
1865,ChIJU2QhZYMDLz4RGGUcSA6r3T8,1,1,3,0,1,3
1866,ChIJU38dYYMALz4RzN65_9E-CAI,1,0,0,0,1,6
1867,ChIJU3f_JxmnLz4RUUcgTFmMVMs,0,0,0,0,2,3
1868,ChIJU3tgPVCRNz4RdcJJwBc03F4,0,4,0,0,0,5
1869,ChIJU4TrtMfjLj4R1NQg5VaF5XE,0,2,0,0,0,4
1870,ChIJU4TtkQOXNz4RVBFUxvXwfS4,0,0,0,0,5,3
1871,ChIJU4i3gBq9Nz4R2Rq5P6t_goo,0,1,0,0,2,2
1872,ChIJU4wbfje9Nz4RJy16BmvMxew,0,0,0,0,2,3
1873,ChIJU59QEW0BLz4Rqec4fXlfzN4,0,3,0,1,0,4
1874,ChIJU5iWejcPLz4RySvdPSWs1F8,0,2,0,0,3,2
1875,ChIJU5urDw_8ST4RdOaGhpyP6LQ,0,1,0,2,2,2
1876,ChIJU6e4WUz9Lj4Rd-kH1pevFQg,0,0,0,0,2,5
1877,ChIJU8G-u4gPLz4RSTCE-tnKXZs,0,4,0,0,1,4
1878,ChIJU9IgpBMdLz4RA7c_CL_4mYc,0,0,0,1,2,2
1879,ChIJUQFfWIDjLj4RhT0eKtNMeKs,0,1,0,0,1,4
1880,ChIJUQNP_fDbST4RH4GDBATPsMo,1,1,0,0,2,1
1881,ChIJUSD7ODsBLz4R4Gs02ZiEthg,1,1,0,1,0,5
1882,ChIJUSKC6BWRNz4RCzmtZoF46t8,1,2,0,1,1,3
1883,ChIJUSsTNRHlLj4Ru2bJvCbsdWU,1,0,1,0,0,6
1884,ChIJUTOGD4cBLz4R2nDxu_hzBiY,1,0,1,0,2,2
1885,ChIJUTQ_wcwBLz4Rs8YAXmHaPa4,1,1,0,1,1,5
1886,ChIJUTb4bz6RNz4RB5hRYlsd_kc,1,1,2,0,1,4
1887,ChIJUVFoyNHpST4R_dXsxkWTSHg,1,1,1,0,1,3
1888,ChIJUVTW4ygRNT4RNclNkaXOzBk,1,2,0,0,2,3
1889,ChIJUVZ3Xn0FLz4R6eR4EejbMSs,1,0,1,0,2,2
1890,ChIJUVxvqUD9ST4RrNlx1b7w4t0,1,1,1,1,1,5
1891,ChIJUW_iou0BLz4RARcRUGZQdnU,1,0,0,2,2,5
1892,ChIJUWdZSVT9Lj4RFy-8yGpbt20,1,0,0,2,0,5
1893,ChIJUY9LqloDLz4RASMgLs4KkuY,0,0,0,0,0,1
1894,ChIJUYzVnfgBLz4Ru6GPTAXSdPE,0,2,2,2,0,1
1895,ChIJUZ9sn38DLz4RPb9G1xSdLaU,0,3,0,1,0,2
1896,ChIJUZF_cisQNT4RkDfbJMRGfTQ,0,4,1,1,0,3
1897,ChIJUZPc6AnoST4RTN167x8Eqtg,0,1,1,1,0,3
1898,ChIJUZSYROVTLj4R4FN1Bme31UU,0,1,0,0,0,4
1899,ChIJUZWHbJ0fLz4RQqTLYi157Nk,0,1,0,0,0,4
1900,ChIJU_Q9H8sRLz4R1-XF9FaA-L0,0,0,0,0,3,4
1901,ChIJU_Wm5TX_Lj4RJ8QyDyOC8GQ,0,2,0,0,0,4
1902,ChIJUaaVfhQQNT4RG30htl3_cMM,0,3,1,1,0,2
1903,ChIJUbDlkkuTNz4RH4TkV8fhKAU,0,0,0,1,1,6
1904,ChIJUbh6j9IPNT4REf22mHEqc3I,1,1,0,2,2,3
1905,ChIJUcDPmTv-ST4RC2aID5GjITU,1,2,0,0,2,4
1906,ChIJUcESTmL8ST4R2RkZcrpGSO4,1,1,0,0,1,3
1907,ChIJUcM6iP4BLz4RIkE0HhvxbbU,1,4,0,0,0,2
1908,ChIJUd8mWn6hNT4RsRSMif84g-I,0,0,1,0,3,1
1909,ChIJUdD6U4ADNj4Rrkj8swFhst4,0,2,1,1,2,3
1910,ChIJUdLRL_b_Lj4RQb5KkVYb1VA,0,0,0,0,2,6
1911,ChIJUdfUQzjjST4RG0B6vb6zdgc,0,0,1,0,0,2
1912,ChIJUdqeWuwPNT4R5JK7ElzNBMQ,0,2,0,3,0,3
1913,ChIJUf0fca0FLz4RLoE3n8fTiKA,0,1,0,1,1,6
1914,ChIJUwMY5hy9Nz4RYXNS1ZC4O7M,0,1,0,0,1,4
1915,ChIJUw_P2a7DST4RKWOAHxd4TEQ,0,0,0,2,3,3
1916,ChIJUwcFkM4FLz4RN3sqR_7Kswc,0,0,0,0,5,3
1917,ChIJUxfMeDsDLz4Rw-xSp6YfBlI,1,1,1,0,1,7
1918,ChIJUxifvTuhNT4RrKadSFjqTfI,1,0,0,1,1,5
1919,ChIJUy3syimoLz4RMtHZw-zSAfg,1,2,1,0,0,2
1920,ChIJUygTOJkGLz4RkKr1aM4Eid4,1,0,1,0,0,5
1921,ChIJUyju7-v8Lj4RWxf807BzhPA,1,0,0,2,0,5
1922,ChIJV0FZTOQPLz4RCZ-QGsoHAJo,0,0,0,0,0,9
1923,ChIJV0oJ-YFVLj4RxCSoCFt96XU,1,1,0,0,0,5
1924,ChIJV1RYD6pcXIMRKdiNRmiuDGA,1,1,0,0,0,4
1925,ChIJV1XlTBgfLz4Rqw3fbnhEk0s,1,0,1,0,1,3
1926,ChIJV1eiQRf9ST4RK5iHqPJvKHw,1,1,0,0,2,3
1927,ChIJV1tav_v9Lj4Rs-NTcwNFWOg,1,0,0,1,2,5
1928,ChIJV2CYUIzpST4RPpHTv73_b5I,1,0,0,0,1,8
1929,ChIJV5o7vLWTNz4Rc8memBB7npk,1,0,1,0,0,1
1930,ChIJV6bzHD7bST4R9k8ppMIT6dU,0,0,0,0,0,1
1931,ChIJV7ALEOgBNj4RFqSNg41-ipY,0,0,0,1,2,1
1932,ChIJV7Ixz0z9Lj4RJFPgPArr8Kw,0,1,0,0,5,1
1933,ChIJV7qgDYTjLj4R-Q4WdBjf37o,1,1,1,0,1,2
1934,ChIJVQToXQX9ST4RZpyXjjGzTzo,1,1,0,1,2,3
1935,ChIJVQjL01_pST4RrtalafkrZJc,1,0,2,1,0,2
1936,ChIJVQlC-tMCLz4RFzT-q0JPLgY,1,1,1,1,1,4
1937,ChIJVQsxO6OXNz4RMxzdTQfNgwM,1,2,0,0,0,4
1938,ChIJVRSSNGgfNj4RL6kTgE6dlgg,1,0,0,0,2,1
1939,ChIJVRdihGH_Lj4RMzQf4XqipK4,1,1,0,1,0,6
1940,ChIJVS2f76qhNT4RMtxyja6JHZc,1,1,0,1,0,4
1941,ChIJVSLN3zGrLz4RMhDvLkz-QgE,1,1,0,1,1,2
1942,ChIJVTmccGMELz4RJ26Z6fTUgP0,1,2,0,0,3,2
1943,ChIJVU4PGcjpST4R1Sp4DO-wBKM,0,0,0,0,1,4
1944,ChIJVUK_TyL7ST4Rh_aeplh9lMQ,0,0,0,0,2,2
1945,ChIJVVwOxz8BLz4RUagPbyujXlA,0,0,0,0,2,6
1946,ChIJVW92oRb9ST4RUJNjCg6KWZ8,1,1,0,2,3,2
1947,ChIJVX80RLoFLz4RCthkVg4fhLE,0,0,0,0,0,6
1948,ChIJVXEGUi4PNT4RsFkEuW4dbcY,0,0,1,2,1,3
1949,ChIJVXQ97rAPNT4RZRFJgdNgbnM,0,0,0,1,2,4
1950,ChIJVXaNq2UFLz4R9WfUGy2WfLg,0,1,0,1,1,3
1951,ChIJVXbsqHYbLz4R1F0lsyp6e2Y,0,1,0,1,1,3
1952,ChIJVXjvuBpVLj4REw9zx5XvMHU,1,4,0,1,1,2
1953,ChIJVXobDdkHLz4R9_Ky6JPwsvA,1,0,0,0,1,6
1954,ChIJVZCKIYvrNz4R5GJJE8PzBC0,1,1,0,3,3,0
1955,ChIJVZSeGsarLz4RgdpvDEtWcWA,1,2,0,1,0,5
1956,ChIJVZjzg3DpST4R-IKwv1gLevI,1,1,0,1,0,1
1957,ChIJVaGsMbcFLz4RwJ0JB18HNgg,1,0,1,0,5,0
1958,ChIJVandDOr7ST4Rv2u02V2V7WQ,1,0,1,1,1,2
1959,ChIJVbRIzhPnST4RuZ3ga17ToiI,1,0,0,0,1,8
1960,ChIJVbjmEkkELz4Rr8N3UYFCz0E,1,2,1,0,1,1
1961,ChIJVbsu52uRNz4RB6t_cR22Q_Y,1,0,0,1,2,5
1962,ChIJVc-8beX8Lj4RRMf5KIHKDHs,1,4,0,3,1,1
1963,ChIJVcKPc_EBLz4RybQ_xnz3uh4,1,1,1,1,0,2
1964,ChIJVdGzT0MBLz4R7vPuLL2_wik,0,0,0,0,0,1
1965,ChIJVdH-I52WNz4RR9SNLmEK8jw,0,3,0,0,1,2
1966,ChIJVebd_zYJLz4RvhDhHG-MzZU,1,0,0,1,1,4
1967,ChIJVeqIP2YaLz4RBTiH2yoS94Q,1,3,0,1,2,4
1968,ChIJVfMSkPHjLj4RiyyUYVEZeF0,1,0,1,1,1,3
1969,ChIJVwUOOGD9ST4RnHbPUh9Baug,0,0,0,0,0,7
1970,ChIJVweuysfjLj4RPS2pmZBo5mk,0,1,1,1,1,4
1971,ChIJVx-vcIcRNT4RFbqawfK2eoc,0,1,1,0,2,5
1972,ChIJVy99dKL9Lj4RbYL4JeYFox0,0,0,0,1,0,9
1973,ChIJVyIcr-uVNz4RIQ7b71gmOTo,0,1,0,2,1,2
1974,ChIJVyTKgCsRLz4RupYtOWm6hsE,0,1,0,1,2,5
1975,ChIJVywmRxKXNz4R2QmJ9v31LNQ,0,0,0,0,4,5
1976,ChIJVyzYGZHjLj4R8kFzCENOxXc,0,1,1,1,0,3
1977,ChIJVzQFiI7DST4RU8-JczAWdLM,0,1,0,0,2,3
1978,ChIJVznchm4BLz4RrJi6HXlPfy8,0,1,0,2,2,3
1979,ChIJW--P8RgBLz4RD318zy_cobQ,0,1,1,1,1,3
1980,ChIJW-lbEQkPNT4RkwAm-kkH3qI,0,0,1,1,2,3
1981,ChIJW0MLxnsPNT4R64MK6AIPFW8,0,1,2,1,1,1
1982,ChIJW0Zs53D8ST4RAnXhtEOpGu4,0,1,1,1,2,2
1983,ChIJW11KHeX9ST4RgfWVbWQobTQ,0,0,0,1,2,5
1984,ChIJW18vLZvCST4RbVJYDmUE2Ks,0,2,2,0,1,2
